Profile Summary
Generated on: 2022-04-29 23:51:31
Msec since Epoch: 1651247491936
Profiled application: colordetect
Target platform: Xilinx
Tool version: 2021.1
XRT build version: 2.12.427
Build version branch: 2021.2
Build version hash: 2719b6027e185000fc49783171631db03fc0ef79
Build version date: N/A
Target devices: xilinx_u50_gen3x16_xdma_201920_3-0
Flow mode: Software Emulation

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
clCreateBuffer,5,4.59675,0.046327,0.91935,2.54651,
clCreateCommandQueue,1,0.004819,0.004819,0.004819,0.004819,
clCreateContext,1,0.038362,0.038362,0.038362,0.038362,
clCreateKernel,1,1.33834,1.33834,1.33834,1.33834,
clCreateProgramWithBinary,1,103.67,103.67,103.67,103.67,
clEnqueueMigrateMemObjects,1,0.010249,0.010249,0.010249,0.010249,
clEnqueueReadBuffer,1,17.2836,17.2836,17.2836,17.2836,
clEnqueueTask,1,0.847208,0.847208,0.847208,0.847208,
clEnqueueWriteBuffer,1,3.02779,3.02779,3.02779,3.02779,
clFinish,1,0.002615,0.002615,0.002615,0.002615,
clGetDeviceIDs,2,0.003447,0.000902,0.0017235,0.002545,
clGetDeviceInfo,2,0.008686,0.002515,0.004343,0.006171,
clGetExtensionFunctionAddress,2,0.018886,0.002565,0.009443,0.016321,
clGetExtensionFunctionAddressForPlatform,2,0.004699,0.000992,0.0023495,0.003707,
clGetPlatformInfo,14,0.010361,0.000551,0.000740071,0.002294,
clReleaseCommandQueue,1,0.003156,0.003156,0.003156,0.003156,
clReleaseContext,1,2.82356,2.82356,2.82356,2.82356,
clReleaseDevice,2,0.003205,0.001352,0.0016025,0.001853,
clReleaseEvent,1,0.032181,0.032181,0.032181,0.032181,
clReleaseKernel,1,1.64343,1.64343,1.64343,1.64343,
clReleaseMemObject,11,0.012034,0.000681,0.001094,0.001744,
clReleaseProgram,1,0.0213,0.0213,0.0213,0.0213,
clRetainDevice,2,0.001603,0.000701,0.0008015,0.000902,
clRetainMemObject,6,0.007293,0.000672,0.0012155,0.002434,
clSetKernelArg,7,0.036791,0.000782,0.00525586,0.019868,
clWaitForEvents,1,1.13442e+06,1.13442e+06,1.13442e+06,1.13442e+06,

Kernel Execution
Kernel,Number Of Enqueues,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
color_detect,1,1.13438e+06,1.13438e+06,1.13438e+06,1.13438e+06,

Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
38965776,color_detect,0,0,xilinx_u50_gen3x16_xdma_201920_3-0,173.68,1.13438e+06,1:1:1,1:1:1,

Top Memory Writes: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
24899584,0,0,132.083,N/A,24883.2,N/A,
8192,0,0,128.507,N/A,24883.2,N/A,
24891392,0,0,131.195,N/A,0.027,N/A,

Top Memory Reads: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
24903680,0,0,1.13455e+06,N/A,8294.4,N/A,

Compute Unit Utilization
Device,Compute Unit,Kernel,Global Work Size,Local Work Size,Number Of Calls,Dataflow Execution,Max Overlapping Executions,Dataflow Acceleration,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),Clock Frequency (MHz),
xilinx_u50_gen3x16_xdma_201920_3-0,color_detect_1,color_detect,1:1:1,1:1:1,1,No,0,1.000000x,1.13438e+06,1.13438e+06,1.13438e+06,1.13438e+06,300,









Guidance Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_u50_gen3x16_xdma_201920_3-0,1.13438e+06,
CU_CALLS,xilinx_u50_gen3x16_xdma_201920_3-0|color_detect_1,1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[0],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[10],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[11],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[12],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[13],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[14],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[15],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[16],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[17],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[18],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[19],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[1],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[20],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[21],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[22],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[23],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[24],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[25],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[26],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[27],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[28],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[29],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[2],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[30],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[31],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[3],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[4],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[5],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[6],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[7],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[8],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[9],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[0],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[1],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[2],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[3],1,
PLRAM_DEVICE,all,1,
HBM_DEVICE,all,1,
KDMA_DEVICE,all,0,
P2P_DEVICE,all,0,
PORT_BIT_WIDTH,color_detect_1/m_axi_gmem0,32,
PORT_BIT_WIDTH,color_detect_1/m_axi_gmem1,8,
