Profile Summary
Generated on: 2022-04-30 11:22:51
Msec since Epoch: 1651288971567
Profiled application: colordetect
Target platform: Xilinx
Tool version: 2021.1
XRT build version: 2.12.427
Build version branch: 2021.2
Build version hash: 2719b6027e185000fc49783171631db03fc0ef79
Build version date: N/A
Target devices: xilinx_u50_gen3x16_xdma_201920_3-0
Flow mode: Hardware Emulation

OpenCL API Calls
API Name,Number Of Calls,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
clCreateBuffer,5,7.20575,0.061315,1.44115,5.38901,
clCreateCommandQueue,1,0.005591,0.005591,0.005591,0.005591,
clCreateContext,1,0.08026,0.08026,0.08026,0.08026,
clCreateKernel,1,3.25755,3.25755,3.25755,3.25755,
clCreateProgramWithBinary,1,26172.3,26172.3,26172.3,26172.3,
clEnqueueMigrateMemObjects,1,0.012764,0.012764,0.012764,0.012764,
clEnqueueReadBuffer,1,29.6415,29.6415,29.6415,29.6415,
clEnqueueTask,1,27.9141,27.9141,27.9141,27.9141,
clEnqueueWriteBuffer,1,3.17196,3.17196,3.17196,3.17196,
clFinish,1,0.003757,0.003757,0.003757,0.003757,
clGetDeviceIDs,2,0.004829,0.001373,0.0024145,0.003456,
clGetDeviceInfo,2,0.014488,0.003808,0.007244,0.01068,
clGetExtensionFunctionAddress,2,0.022993,0.002695,0.0114965,0.020298,
clGetExtensionFunctionAddressForPlatform,2,0.007584,0.001102,0.003792,0.006482,
clGetPlatformInfo,14,0.01134,0.000591,0.00081,0.002214,
clReleaseCommandQueue,1,0.005901,0.005901,0.005901,0.005901,
clReleaseContext,1,9532.89,9532.89,9532.89,9532.89,
clReleaseDevice,2,0.007113,0.001313,0.0035565,0.0058,
clReleaseEvent,1,0.029896,0.029896,0.029896,0.029896,
clReleaseKernel,1,1.21454,1.21454,1.21454,1.21454,
clReleaseMemObject,11,0.014028,0.000651,0.00127527,0.002595,
clReleaseProgram,1,3.84245,3.84245,3.84245,3.84245,
clRetainDevice,2,0.001894,0.000772,0.000947,0.001122,
clRetainMemObject,6,0.008305,0.000651,0.00138417,0.003046,
clSetKernelArg,7,0.04262,0.000691,0.00608857,0.024386,
clWaitForEvents,1,4.29214e+06,4.29214e+06,4.29214e+06,4.29214e+06,

Kernel Execution (includes estimated device time)
Kernel,Number Of Enqueues,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),
color_detect,1,27.8359,27.8359,27.8359,27.8359,

Top Kernel Execution
Kernel Instance Address,Kernel,Context ID,Command Queue ID,Device,Start Time (ms),Duration (ms),Global Work Size,Local Work Size,
38862960,color_detect,0,0,xilinx_u50_gen3x16_xdma_201920_3-0,0.081754,27.8359,1:1:1,1:1:1,

Top Memory Writes: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Writing Rate(MB/s),
24891392,0,0,26263.1,N/A,24883.2,N/A,
24883200,0,0,26235.2,N/A,0.027,N/A,
0,0,0,26232.4,N/A,24883.2,N/A,

Top Memory Reads: Host to Global Memory
Buffer Address,Context ID,Command Queue ID,Start Time (ms),Duration (ms),Buffer Size (KB),Reading Rate(MB/s),
24895488,0,0,4.3184e+06,N/A,8294.4,N/A,

Data Transfer: Host to Global Memory
Context:Number of Devices,Transfer Type,Number Of Buffer Transfers,Transfer Rate (MB/s),Average Bandwidth Utilization (%),Average Buffer Size (KB),Total Time (ms),Average Time (ms),
context0:1,READ,1,N/A,N/A,8294.4,N/A,N/A,
context0:1,WRITE,3,N/A,N/A,16588.8,N/A,N/A,

Compute Unit Utilization (includes estimated device times)
Device,Compute Unit,Kernel,Global Work Size,Local Work Size,Number Of Calls,Dataflow Execution,Max Overlapping Executions,Dataflow Acceleration,Total Time (ms),Minimum Time (ms),Average Time (ms),Maximum Time (ms),Clock Frequency (MHz),









Guidance Parameters
Parameter,Element,Value,
DEVICE_EXEC_TIME,xilinx_u50_gen3x16_xdma_201920_3-0,27.8359,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_201920_3-0|XCL_PERF_MON_MEMORY|0,0,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_201920_3-0|XCL_PERF_MON_ACCEL|0,0,
NUM_MONITORS,xilinx_u50_gen3x16_xdma_201920_3-0|XCL_PERF_MON_STR|0,0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[0],1,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[1],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[2],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[3],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[4],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[5],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[6],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[7],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[8],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[9],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[10],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[11],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[12],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[13],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[14],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[15],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[16],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[17],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[18],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[19],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[20],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[21],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[22],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[23],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[24],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[25],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[26],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[27],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[28],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[29],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[30],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|HBM[31],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[0],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[1],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[2],0,
MEMORY_USAGE,xilinx_u50_gen3x16_xdma_201920_3-0|PLRAM[3],0,
PLRAM_DEVICE,all,1,
HBM_DEVICE,all,1,
KDMA_DEVICE,all,0,
P2P_DEVICE,all,0,
KERNEL_COUNT,color_detect,1,
TRACE_MEMORY,all,NA,
